Date,Time,Current Temperature,Average Temperature,Maximum Temperature,Minimum Temperature,Radiation,Rainfall
2020-04-02,20:00:00,-11.1,-10.7,-10.1,-11.2,3.7,0
2020-04-02,21:00:00,-12.5,-11.8,-11.2,-12.5,0.1,0
2020-04-02,22:00:00,-14.4,-13.4,-12.5,-14.4,0,0
2020-04-02,23:00:00,-15.2,-14.7,-14.4,-15.3,0,0
2020-04-02,0:00:00,-17.5,-16.3,-15.3,-17.5,0,0
2020-04-03,1:00:00,-19.5,-18.6,-17.5,-19.5,0,0
2020-04-03,2:00:00,-20.6,-20,-19.4,-20.7,0,0
2020-04-03,3:00:00,-21,-21,-20.4,-21.5,0,0
2020-04-03,4:00:00,-18.4,-19.8,-18.4,-21,0,0
2020-04-03,5:00:00,-18.8,-18.7,-18.4,-19,0,0
2020-04-03,6:00:00,-18.4,-18.5,-18.3,-18.8,0,0
2020-04-03,7:00:00,-17.2,-17.7,-17.1,-18.4,0,0
2020-04-03,8:00:00,-16,-16.9,-16,-17.3,1.1,0
2020-04-03,9:00:00,-13.2,-14.8,-13.2,-16,7.8,0
2020-04-03,10:00:00,-10.2,-11.9,-10.1,-13.2,27.3,0
2020-04-03,11:00:00,-8.8,-9.2,-8.4,-10.2,59.2,0
2020-04-03,12:00:00,-7.7,-8.4,-7.4,-9.4,65.9,0
2020-04-03,13:00:00,-6.8,-7.5,-6.7,-8.2,71.9,0
2020-04-03,14:00:00,-9.1,-7.5,-6.1,-9.1,41.5,0
2020-04-03,15:00:00,-7.7,-9,-7.7,-9.7,23.8,0
2020-04-03,16:00:00,-7.8,-7.3,-6.8,-8,37.8,0
2020-04-03,17:00:00,-8.3,-7.7,-7.2,-8.3,21.4,0
2020-04-03,18:00:00,-8.4,-8.1,-7.7,-8.4,13.4,0
2020-04-03,19:00:00,-9.1,-8.8,-8.4,-9.1,7.2,0
2020-04-03,20:00:00,-10.1,-9.5,-9,-10.1,2.5,0
2020-04-03,21:00:00,-10.8,-10.5,-10,-10.8,0.1,0
2020-04-03,22:00:00,-11.2,-10.9,-10.8,-11.2,0,0
2020-04-03,23:00:00,-12,-11.6,-11.2,-12.1,0,0
2020-04-03,0:00:00,-13.7,-12.9,-12,-13.7,0,0
2020-04-04,1:00:00,-14.5,-14.2,-13.5,-14.5,0,0
2020-04-04,2:00:00,-14.3,-14.4,-14.2,-14.5,0,0
2020-04-04,3:00:00,-13.7,-14.2,-13.7,-14.3,0,0
2020-04-04,4:00:00,-13.2,-13.5,-13.2,-13.7,0,0
2020-04-04,5:00:00,-14.4,-13.5,-13.1,-14.5,0,0
2020-04-04,6:00:00,-16.8,-15.7,-14.4,-16.8,0,0
2020-04-04,7:00:00,-19.8,-18.3,-16.8,-19.9,0,0
2020-04-04,8:00:00,-19.5,-19.6,-19,-20,1.6,0
2020-04-04,9:00:00,-13.8,-17.4,-13.8,-19.5,7.3,0
2020-04-04,10:00:00,-9.2,-10.7,-8.5,-13.8,29.7,0
2020-04-04,11:00:00,-4.8,-6.9,-4.7,-9.4,59.5,0
2020-04-04,12:00:00,-2.6,-3.4,-2.4,-4.8,86,0
2020-04-04,13:00:00,-2.1,-2.5,-1.8,-3.2,107,0
2020-04-04,14:00:00,-2.9,-2.1,-0.9,-3,95.1,0
2020-04-04,15:00:00,-0.7,-1.1,0.4,-2.9,141.5,0
2020-04-04,16:00:00,0.5,-1.3,0.5,-2.4,154,0
2020-04-04,17:00:00,-2,-1.1,0.9,-2.1,119.6,0
2020-04-04,18:00:00,-2.8,-1.8,-0.8,-2.8,90.4,0
2020-04-04,19:00:00,-3.1,-2.7,-2.5,-3.1,66.7,0
2020-04-04,20:00:00,-5.8,-4.5,-3.1,-5.8,19.7,0
2020-04-04,21:00:00,-8.6,-7.3,-5.8,-8.6,0.7,0
2020-04-04,22:00:00,-9.5,-9.3,-8.5,-9.8,0,0
2020-04-04,23:00:00,-10.7,-10.1,-9.5,-10.7,0,0
2020-04-04,0:00:00,-11.7,-11.5,-10.7,-12,0,0
2020-04-05,1:00:00,-12.2,-12,-11.7,-12.2,0,0
2020-04-05,2:00:00,-11.9,-12.1,-11.8,-12.3,0,0
2020-04-05,3:00:00,-13.7,-12.7,-11.9,-13.7,0,0
2020-04-05,4:00:00,-13.2,-13.7,-13.2,-14,0,0
2020-04-05,5:00:00,-12,-12.5,-12,-13.2,0,0
2020-04-05,6:00:00,-11.6,-11.8,-11.6,-12,0,0
2020-04-05,7:00:00,-11.8,-11.7,-11.5,-11.8,0,0
2020-04-05,8:00:00,-12,-12.1,-11.8,-12.3,4.3,0
2020-04-05,9:00:00,-10.9,-11.6,-10.9,-12,28.4,0
2020-04-05,10:00:00,-7.1,-9.3,-7.1,-10.9,101.3,0
2020-04-05,11:00:00,-3.1,-5.3,-3,-7.1,170.7,0
2020-04-05,12:00:00,-1.4,-2.7,-1.4,-3.5,258.9,0
2020-04-05,13:00:00,-0.9,-1.3,0,-2.6,346.6,0
2020-04-05,14:00:00,-0.6,-0.4,0.6,-1,396.8,0
2020-04-05,15:00:00,-0.3,-0.4,0,-0.8,284.4,0
2020-04-05,16:00:00,-2.3,-2,-0.3,-2.7,201.4,0
2020-04-05,17:00:00,-4,-3.2,-2.3,-4.1,115.7,0
2020-04-05,18:00:00,-4,-4,-3.7,-4.1,65.6,0
2020-04-05,19:00:00,-4.6,-4.3,-4,-4.6,21.2,0
2020-04-05,20:00:00,-5,-4.8,-4.5,-5,5,0
2020-04-05,21:00:00,-5.2,-5.1,-5,-5.2,0.4,0
2020-04-05,22:00:00,-5.5,-5.3,-5.2,-5.5,0,0
2020-04-05,23:00:00,-5.7,-5.6,-5.5,-5.7,0,0
2020-04-05,0:00:00,-6,-5.8,-5.7,-6,0,0
2020-04-06,1:00:00,-6.2,-6.1,-6,-6.2,0,0
2020-04-06,2:00:00,-6.4,-6.4,-6.2,-6.5,0,0
2020-04-06,3:00:00,-7.1,-6.6,-6.4,-7.1,0,0
2020-04-06,4:00:00,-6.5,-6.9,-6.5,-7.4,0,0
2020-04-06,5:00:00,-6.6,-6.5,-6.5,-6.6,0,0
2020-04-06,6:00:00,-7.3,-6.9,-6.6,-7.3,0,0
2020-04-06,7:00:00,-7,-7.1,-7,-7.3,0,0
2020-04-06,8:00:00,-6.7,-6.9,-6.6,-7,3.6,0
2020-04-06,9:00:00,-5.3,-5.9,-5.3,-6.6,22.8,0
2020-04-06,10:00:00,-1.6,-3.9,-1.6,-5.5,57.2,0
2020-04-06,11:00:00,1.6,-0.1,2.3,-1.9,186.2,0
2020-04-06,12:00:00,3.4,2.9,4.3,1.6,536.4,0
2020-04-06,13:00:00,4.7,4.2,4.8,3.3,682.8,0
2020-04-06,14:00:00,4.6,4.8,5.4,4.2,692.2,0
2020-04-06,15:00:00,5.2,5.2,5.7,4.4,662.4,0
2020-04-06,16:00:00,6.3,5.7,6.8,4.7,589,0
2020-04-06,17:00:00,5.6,5.9,6.3,5.6,529,0
2020-04-06,18:00:00,4.9,5,5.6,4.4,353,0
2020-04-06,19:00:00,4,4.2,4.9,4,136.9,0
2020-04-06,20:00:00,3.8,3.8,4.1,3.5,41.3,0
2020-04-06,21:00:00,1.6,2.8,3.9,1.1,3.1,0
2020-04-06,22:00:00,-0.7,-0.2,1.7,-1.8,0,0
2020-04-06,23:00:00,1.6,1.7,2.3,-0.7,0,0
2020-04-06,0:00:00,2.6,1.7,2.6,0.2,0,0
2020-04-07,1:00:00,3.3,2.5,3.3,1.9,0,0
2020-04-07,2:00:00,3.5,3.4,3.7,3,0,0
2020-04-07,3:00:00,3.5,3.5,3.7,3.1,0,0
2020-04-07,4:00:00,3.3,3.5,3.6,3.3,0,0
2020-04-07,5:00:00,3,3.1,3.4,3,0,0
2020-04-07,6:00:00,2.1,2.3,3,1.9,0,0
2020-04-07,7:00:00,2,2.1,2.3,1.9,0.3,0
2020-04-07,8:00:00,2,1.9,2.1,1.7,30.6,0
2020-04-07,9:00:00,1,1.7,2.2,0.5,49.1,0
2020-04-07,10:00:00,3.8,2.7,4,1,197.3,0
2020-04-07,11:00:00,4.8,3.9,4.9,2.9,452.1,0
2020-04-07,12:00:00,5.7,4.9,5.8,4.1,556.7,0
2020-04-07,13:00:00,5.4,5.2,5.9,4.3,510.4,0
2020-04-07,14:00:00,6.6,5.4,6.6,4.5,483.2,0
2020-04-07,15:00:00,4.9,5.5,6.7,4.8,430.6,0
2020-04-07,16:00:00,2.1,3.8,5.5,1.9,311.8,0
2020-04-07,17:00:00,1.2,1.5,2.3,0.7,244.8,0
2020-04-07,18:00:00,0.5,1.1,1.7,0.5,208.1,0
2020-04-07,19:00:00,-1.2,-0.1,0.5,-1.2,80.6,0
2020-04-07,20:00:00,-2.3,-1.7,-1.2,-2.3,12.4,0
2020-04-07,21:00:00,-3.1,-2.9,-2.3,-3.1,0.8,0
2020-04-07,22:00:00,-3.5,-3.3,-3.1,-3.6,0,0
2020-04-07,23:00:00,-3.8,-3.6,-3.5,-3.8,0,0
2020-04-07,0:00:00,-4,-3.9,-3.8,-4,0,0
2020-04-08,1:00:00,-3.9,-4,-3.8,-4.1,0,0
2020-04-08,2:00:00,-3.8,-3.7,-3.7,-3.9,0,0
2020-04-08,3:00:00,-4.3,-3.9,-3.7,-4.3,0,0
2020-04-08,4:00:00,-6,-5.1,-4.3,-6,0,0
2020-04-08,5:00:00,-7.8,-7.1,-6,-7.8,0,0
2020-04-08,6:00:00,-9.4,-8.1,-7.6,-9.4,0,0
2020-04-08,7:00:00,-11,-10.4,-9.4,-11.1,0.5,0
2020-04-08,8:00:00,-10.8,-11.1,-10.8,-11.3,11.2,0
2020-04-08,9:00:00,-6.8,-9.1,-6.8,-10.8,29,0
2020-04-08,10:00:00,-1.8,-4,-1.8,-6.8,205.9,0
2020-04-08,11:00:00,0.6,-0.5,0.6,-1.8,459.8,0
2020-04-08,12:00:00,3.3,1.9,3.3,0.5,578.5,0
2020-04-08,13:00:00,6.3,4.9,6.7,3.2,658.9,0
2020-04-08,14:00:00,6,6.6,7.5,5.4,686.7,0
2020-04-08,15:00:00,6.1,6.1,6.5,5.7,672.6,0
2020-04-08,16:00:00,5.6,6,6.4,5.6,615.1,0
2020-04-08,17:00:00,4.8,5.5,6.6,3.8,439.5,0
2020-04-08,18:00:00,4.6,4,4.8,3.4,222.1,0
2020-04-08,19:00:00,3.2,4.1,4.8,3.2,193.7,0
2020-04-08,20:00:00,0.4,2,3.2,0.4,55.2,0
2020-04-08,21:00:00,-2.6,-1.2,0.4,-2.6,3.1,0
2020-04-08,22:00:00,-4.2,-3.3,-2.6,-4.2,0,0
2020-04-08,23:00:00,-5,-4.6,-4.2,-5,0,0
2020-04-08,0:00:00,-5.3,-5.3,-5,-5.6,0,0
2020-04-09,1:00:00,-5.6,-5.5,-5.2,-6,0,0
2020-04-09,2:00:00,-5.2,-5.3,-5,-5.7,0,0
2020-04-09,3:00:00,-4.1,-4.6,-4,-5.2,0,0
2020-04-09,4:00:00,-3.5,-3.8,-3.3,-4.3,0,0
2020-04-09,5:00:00,-3,-3,-2.6,-3.5,0,0
2020-04-09,6:00:00,-2.6,-2.8,-2.6,-3,0,0
2020-04-09,7:00:00,-2.8,-2.8,-2.4,-2.9,0.6,0
2020-04-09,8:00:00,-2.2,-2.7,-2.2,-3,23.1,0
2020-04-09,9:00:00,1.7,-0.8,1.7,-2.2,87.8,0
2020-04-09,10:00:00,7.6,5,7.6,1.7,207.1,0
2020-04-09,11:00:00,11.1,9.7,11.1,7.7,341.7,0
2020-04-09,12:00:00,12,11.1,12.4,9.9,384.4,0
2020-04-09,13:00:00,11.6,12.3,13.8,11,427.9,0
2020-04-09,14:00:00,12.7,13,14.6,11.1,491.6,0
2020-04-09,15:00:00,14.8,14.4,15.5,12.2,634.8,0
2020-04-09,16:00:00,14.8,14.4,15.3,13.5,520,0
2020-04-09,17:00:00,14.9,14.9,15.7,13.9,565.2,0
2020-04-09,18:00:00,14.5,14.8,15.1,14.4,379.1,0
2020-04-09,19:00:00,13.3,13.7,14.5,13.1,216.9,0
2020-04-09,20:00:00,11.8,11.5,13.3,10.5,86.4,0
2020-04-09,21:00:00,6.9,9.7,11.8,6.7,5.2,0
2020-04-09,22:00:00,6.7,6.6,8.4,5.6,0,0
2020-04-09,23:00:00,5.1,4.6,6.7,3.9,0,0
2020-04-09,0:00:00,5.4,6.1,7,5.1,0,0
2020-04-10,1:00:00,2.5,3.5,5.4,2.5,0,0
2020-04-10,2:00:00,1.5,1.9,2.5,1.5,0,0
2020-04-10,3:00:00,1.4,1.5,1.7,1.1,0,0
2020-04-10,4:00:00,0,0.8,1.4,0,0,0
2020-04-10,5:00:00,0.5,-0.1,0.5,-0.5,0,0
2020-04-10,6:00:00,0.4,0.7,1.1,0.3,0,0
2020-04-10,7:00:00,-1.3,-0.4,0.4,-1.3,0.7,0
2020-04-10,8:00:00,-0.8,-1.4,-0.8,-1.9,22.5,0
2020-04-10,9:00:00,2.6,0.9,2.6,-0.8,82.7,0
2020-04-10,10:00:00,3.4,3.1,3.5,2.5,124.2,0
2020-04-10,11:00:00,3.3,3.4,3.6,3.2,80.2,0
2020-04-10,12:00:00,-0.4,1.7,3.4,-0.5,41.4,0
2020-04-10,13:00:00,-0.6,-0.4,-0.2,-0.7,120.2,0
2020-04-10,14:00:00,-0.3,-0.6,-0.3,-0.8,124.1,0
2020-04-10,15:00:00,-0.9,-0.6,-0.2,-1,134.7,0
2020-04-10,16:00:00,-1.9,-1.3,-0.8,-1.9,99.2,0
2020-04-10,17:00:00,-2,-2,-1.9,-2.1,60.5,0
2020-04-10,18:00:00,-2.5,-2.3,-2,-2.6,41,0
2020-04-10,19:00:00,-2.9,-2.7,-2.5,-3,20,0
2020-04-10,20:00:00,-3.3,-3.1,-2.9,-3.3,7.7,0
2020-04-10,21:00:00,-3.7,-3.6,-3.3,-3.7,1,0
2020-04-10,22:00:00,-4.1,-3.9,-3.7,-4.1,0,0
2020-04-10,23:00:00,-5.2,-4.7,-4.1,-5.2,0,0
2020-04-10,0:00:00,-5.7,-5.5,-5.2,-5.7,0,0
2020-04-11,1:00:00,-5.7,-5.7,-5.7,-5.7,0,0
2020-04-11,2:00:00,-5.8,-5.7,-5.7,-5.8,0,0
2020-04-11,3:00:00,-6,-5.9,-5.8,-6,0,0
2020-04-11,4:00:00,-6.2,-6.1,-6,-6.2,0,0
2020-04-11,5:00:00,-6.3,-6.3,-6.2,-6.4,0,0
2020-04-11,6:00:00,-7.4,-6.6,-6.3,-7.4,0,0
2020-04-11,7:00:00,-8.3,-7.9,-7.4,-8.3,0,0
2020-04-11,8:00:00,-8.4,-8.5,-8.3,-8.6,2.6,0
2020-04-11,9:00:00,-7.5,-7.9,-7.5,-8.4,11,0
2020-04-11,10:00:00,-6.8,-7.3,-6.8,-7.6,18.7,0
2020-04-11,11:00:00,-5.1,-6.3,-5.1,-6.9,39.8,0
2020-04-11,12:00:00,-4.8,-5.1,-3.1,-6.4,53.5,0
2020-04-11,13:00:00,-4.6,-5.3,-4.5,-6.5,48.1,0
2020-04-11,14:00:00,-5.5,-6.2,-4.6,-7.5,34.7,0
2020-04-11,15:00:00,-4.8,-5.4,-4.5,-6.5,43.2,0
2020-04-11,16:00:00,-4.9,-5,-3.5,-6,44.6,0
2020-04-11,17:00:00,-6.1,-4.8,-4,-6.1,34.7,0
2020-04-11,18:00:00,-5.8,-5.8,-5.4,-6.5,22.4,0
2020-04-11,19:00:00,-5.3,-4.9,-4.3,-5.8,25.7,0
2020-04-11,20:00:00,-7.3,-6.4,-5.3,-7.3,5,0
2020-04-11,21:00:00,-8.4,-7.7,-7.3,-8.4,0.4,0
2020-04-11,22:00:00,-8.9,-8.8,-8.4,-9,0,0
2020-04-11,23:00:00,-10.8,-9.9,-8.9,-10.8,0,0
2020-04-11,0:00:00,-11.6,-11.2,-10.8,-11.7,0,0
2020-04-12,1:00:00,-11.2,-11.2,-10.8,-11.7,0,0
2020-04-12,2:00:00,-13.3,-12.6,-11.2,-13.5,0,0
2020-04-12,3:00:00,-14,-14.1,-13.3,-14.8,0,0
2020-04-12,4:00:00,-11.9,-13,-11.9,-14.2,0,0
2020-04-12,5:00:00,-11.3,-11.6,-11.3,-11.9,0,0
2020-04-12,6:00:00,-12.3,-11.6,-11.3,-12.3,0,0
2020-04-12,7:00:00,-13.4,-13.3,-12.3,-13.8,0.1,0
2020-04-12,8:00:00,-11.8,-12.8,-11.8,-13.7,2,0
2020-04-12,9:00:00,-10.6,-11,-10.4,-11.8,7.6,0
2020-04-12,10:00:00,-5.2,-7,-5,-10.6,26.9,0
2020-04-12,11:00:00,-5.1,-5.1,-4.2,-5.9,49.2,0
2020-04-12,12:00:00,-2.8,-4.3,-2.8,-5.5,49.5,0
2020-04-12,13:00:00,-2.3,-2.4,-0.9,-3.6,80.5,0
2020-04-12,14:00:00,-4.6,-3,-1.1,-4.6,80.7,0
2020-04-12,15:00:00,-1.8,-2.2,-0.8,-4.6,107.9,0
2020-04-12,16:00:00,-1.8,-2,-0.4,-2.8,108.5,0
2020-04-12,17:00:00,-2.2,-2,-0.9,-3.1,80.2,0
2020-04-12,18:00:00,-3.7,-2.7,-1.8,-3.7,46.8,0
2020-04-12,19:00:00,-4.6,-4.1,-3.7,-4.6,22.2,0
2020-04-12,20:00:00,-5.5,-4.9,-4.6,-5.5,8.6,0
2020-04-12,21:00:00,-6.4,-6.2,-5.5,-6.5,1,0
2020-04-12,22:00:00,-7.5,-6.9,-6.4,-7.5,0,0
2020-04-12,23:00:00,-9.1,-8.2,-7.5,-9.2,0,0
2020-04-12,0:00:00,-10.3,-9.5,-8.9,-10.3,0,0
2020-04-13,1:00:00,-10.5,-10.3,-10.1,-10.5,0,0
2020-04-13,2:00:00,-11.6,-11.1,-10.5,-11.7,0,0
2020-04-13,3:00:00,-10.9,-11.1,-10.9,-11.6,0,0
2020-04-13,4:00:00,-11.8,-11.1,-10.9,-11.8,0,0
2020-04-13,5:00:00,-14,-12.6,-11.8,-14,0,0
2020-04-13,6:00:00,-15.8,-14.9,-13.9,-15.9,0,0
2020-04-13,7:00:00,-15.7,-16.3,-15.6,-16.8,0.2,0
2020-04-13,8:00:00,-15.3,-15.7,-15.2,-16,3.7,0
2020-04-13,9:00:00,-10.1,-12.7,-10.1,-15.3,11.8,0
2020-04-13,10:00:00,-4.1,-6.9,-4,-10.1,50.6,0
2020-04-13,11:00:00,0.4,-1.6,1.5,-4.3,131.4,0
2020-04-13,12:00:00,2,1.2,2.1,0.2,235.2,0
2020-04-13,13:00:00,3.8,3.2,4.2,2,557.2,0
2020-04-13,14:00:00,4.7,4,4.7,3.1,698.8,0
2020-04-13,15:00:00,6.7,5.5,6.8,4.2,708,0
2020-04-13,16:00:00,6.9,6.6,7.7,5.9,664.5,0
2020-04-13,17:00:00,6.7,7.1,7.5,6.7,572.1,0
2020-04-13,18:00:00,6.9,7.1,7.5,6.7,443.1,0
2020-04-13,19:00:00,5.7,5.5,7,4.6,194.1,0
2020-04-13,20:00:00,3.3,4.3,5.7,3.3,71.2,0
2020-04-13,21:00:00,2.8,3.1,3.4,2.6,4.6,0
2020-04-13,22:00:00,2.5,2.8,3.1,2.5,0,0
2020-04-13,23:00:00,2.4,2.5,2.6,2.3,0,0
2020-04-13,0:00:00,2.1,2.3,2.5,2.1,0,0
2020-04-14,1:00:00,1.5,1.8,2.1,1.5,0,0
2020-04-14,2:00:00,1.2,1.3,1.5,1.2,0,0
2020-04-14,3:00:00,-0.7,0.6,1.2,-0.7,0,0
2020-04-14,4:00:00,-2.1,-0.8,-0.2,-2.1,0,0
2020-04-14,5:00:00,-0.4,-1,-0.1,-2.3,0,0
2020-04-14,6:00:00,0.2,0.1,0.4,-0.3,0,0
2020-04-14,7:00:00,0.5,0.4,0.5,0.1,0.9,0
2020-04-14,8:00:00,2,1,2,0.5,38.5,0
2020-04-14,9:00:00,3.4,2.6,3.4,1.9,123.7,0
2020-04-14,10:00:00,5.6,4.2,5.8,3.3,256.7,0
2020-04-14,11:00:00,8.2,6.7,8.2,5.5,501.7,0
2020-04-14,12:00:00,6.5,7.6,8.4,6.5,549.6,0
2020-04-14,13:00:00,8,7.3,8.2,6.5,438.9,0
2020-04-14,14:00:00,9.1,9.1,9.8,7.8,589.4,0
2020-04-14,15:00:00,9.4,9.2,9.9,8.6,547.5,0
2020-04-14,16:00:00,8.9,9,9.9,8.3,415.6,0
2020-04-14,17:00:00,7.1,7.9,9,7.1,204.5,0
2020-04-14,18:00:00,5.5,6.3,7.1,5.4,95.4,0
2020-04-14,19:00:00,4.1,4.8,5.6,3.8,100.8,0
2020-04-14,20:00:00,2.8,3.6,4.2,2.8,45.5,0
2020-04-14,21:00:00,0.3,1.5,2.8,0.3,1.9,0
2020-04-14,22:00:00,0.5,0.5,0.6,0.3,0,0
2020-04-14,23:00:00,0.4,0.4,0.5,0.3,0,0
2020-04-14,0:00:00,0.3,0.5,0.6,0.3,0,0
2020-04-15,1:00:00,-0.5,-0.2,0.3,-0.5,0,0
2020-04-15,2:00:00,-1.2,-0.9,-0.5,-1.3,0,0
2020-04-15,3:00:00,-2.2,-2,-1.2,-2.2,0,0
2020-04-15,4:00:00,-2.6,-2.3,-2.2,-2.6,0,0
2020-04-15,5:00:00,-2.9,-2.7,-2.5,-3,0,0
2020-04-15,6:00:00,-4.3,-3.6,-2.9,-4.3,0,0
2020-04-15,7:00:00,-3.3,-3.6,-3.3,-4.3,0.2,0
2020-04-15,8:00:00,-2.7,-3,-2.7,-3.3,5.4,0
2020-04-15,9:00:00,-1.6,-2,-1.4,-2.7,17.8,0
2020-04-15,10:00:00,-2,-1.5,-1.3,-2,26.3,0
2020-04-15,11:00:00,-0.9,-2.2,-0.8,-3.2,41.1,0
2020-04-15,12:00:00,-0.5,-1.1,-0.4,-1.8,61.3,0
2020-04-15,13:00:00,1.7,0.7,1.7,-0.9,106.4,0
2020-04-15,14:00:00,0.3,0.3,2,-1.7,83.7,0
2020-04-15,15:00:00,-1.6,-0.7,0.9,-2,53.5,0
2020-04-15,16:00:00,1.2,-0.7,1.7,-2.2,67.1,0
2020-04-15,17:00:00,-1.4,-0.2,1.2,-1.8,67.4,0
2020-04-15,18:00:00,-2.2,-1.4,-1,-2.2,42.9,0
2020-04-15,19:00:00,-1.7,-2,-1.5,-2.3,23.1,0
2020-04-15,20:00:00,-2.7,-2.1,-1.7,-2.7,8.2,0
2020-04-15,21:00:00,-3.7,-3.3,-2.7,-3.7,1.6,0
2020-04-15,22:00:00,-4.2,-4.1,-3.6,-4.5,0,0
2020-04-15,23:00:00,-5,-4.4,-4.2,-5,0,0
2020-04-15,0:00:00,-7.1,-6.1,-5,-7.1,0,0
2020-04-16,1:00:00,-7,-7.3,-7,-7.6,0,0
2020-04-16,2:00:00,-9.6,-8.4,-7,-9.6,0,0
2020-04-16,3:00:00,-10.9,-10.2,-9.5,-10.9,0,0
2020-04-16,4:00:00,-11.6,-11.2,-10.6,-11.6,0,0
2020-04-16,5:00:00,-12.4,-12,-11.2,-12.5,0,0
2020-04-16,6:00:00,-11.6,-12.3,-11.4,-12.7,0,0
2020-04-16,7:00:00,-11.5,-11.9,-11.3,-12.3,0.6,0
2020-04-16,8:00:00,-8.1,-9.9,-8.1,-11.6,7.1,0
2020-04-16,9:00:00,-4.8,-6.4,-4.8,-8.1,15.9,0
2020-04-16,10:00:00,1.3,-1.6,1.3,-4.8,60,0
2020-04-16,11:00:00,3.8,2.8,4.2,1.3,233.5,0
2020-04-16,12:00:00,7,5.5,7,3.7,549.1,0
2020-04-16,13:00:00,7.4,7.4,7.9,6.6,708,0
2020-04-16,14:00:00,8.7,8.5,9.1,7.2,745,0
2020-04-16,15:00:00,10.1,9.1,10.2,8.4,734,0
2020-04-16,16:00:00,10.3,10.3,10.6,9.8,677.2,0
2020-04-16,17:00:00,10.9,10.6,11.1,10.1,584.3,0
2020-04-16,18:00:00,10.7,10.7,11.1,10.3,451.7,0
2020-04-16,19:00:00,9.1,9.9,10.7,9.1,293.9,0
2020-04-16,20:00:00,7.5,8.3,9.1,7.5,103.6,0
2020-04-16,21:00:00,7.1,7.2,7.5,7,5.3,0
2020-04-16,22:00:00,6.4,6.8,7.2,6.4,0,0
2020-04-16,23:00:00,6.3,6.4,6.6,6.2,0,0
2020-04-16,0:00:00,6.2,6.2,6.4,6.1,0,0
2020-04-17,1:00:00,6,6.1,6.3,6,0,0
2020-04-17,2:00:00,5.7,5.7,6,5.5,0,0
2020-04-17,3:00:00,5.7,5.7,6,5.4,0,0
2020-04-17,4:00:00,5.6,5.6,5.8,5.4,0,0
2020-04-17,5:00:00,5.6,5.5,5.8,5.2,0,0
2020-04-17,6:00:00,6.1,5.8,6.1,5.6,0,0
2020-04-17,7:00:00,6.3,6.2,6.3,6,4.5,0
2020-04-17,8:00:00,6.3,6.7,7.1,6.1,49.8,0
2020-04-17,9:00:00,6.1,5.7,6.3,5.1,86.8,0
2020-04-17,10:00:00,7.8,6.9,7.9,6.1,135.8,0
2020-04-17,11:00:00,7.8,8.1,8.4,7.7,150.7,0
2020-04-17,12:00:00,9.4,8.3,9.4,7.7,270.2,0
2020-04-17,13:00:00,9.4,9.5,9.8,9.2,320.1,0
2020-04-17,14:00:00,9.8,9.3,9.8,9,283.5,0
2020-04-17,15:00:00,9.7,9.6,10,9.1,299.8,0
2020-04-17,16:00:00,9.1,9.5,10,9,213.1,0
2020-04-17,17:00:00,8.2,8.7,9.3,8.2,194.3,0
2020-04-17,18:00:00,6.9,7.7,8.2,6.9,131.5,0
2020-04-17,19:00:00,6.4,6.9,7.2,6.4,96.9,0
2020-04-17,20:00:00,5.3,5.9,6.4,5.3,45,0
2020-04-17,21:00:00,3.3,3.6,5.3,2.8,7.1,0
2020-04-17,22:00:00,2.1,3.3,3.7,2.1,0,0
2020-04-17,23:00:00,0.4,0.8,2.1,0.4,0,0
2020-04-17,0:00:00,0.4,0.4,0.5,0.3,0,0
2020-04-18,1:00:00,0.2,0.4,0.6,0.2,0,0
2020-04-18,2:00:00,0.1,0.2,0.3,0.1,0,0
2020-04-18,3:00:00,0.1,0.1,0.1,0,0,0
2020-04-18,4:00:00,0,0,0.1,0,0,0
2020-04-18,5:00:00,0.1,0.1,0.1,0,0,0
2020-04-18,6:00:00,0,0.1,0.1,0,0,0
2020-04-18,7:00:00,-0.5,-0.2,0.1,-0.5,0.3,0
2020-04-18,8:00:00,-0.6,-0.6,-0.4,-0.7,4.9,0
2020-04-18,9:00:00,-0.4,-0.6,-0.4,-0.7,18.2,0
2020-04-18,10:00:00,0.4,-0.1,0.4,-0.4,50.4,0
2020-04-18,11:00:00,0,-0.1,0.6,-0.7,74.1,0
2020-04-18,12:00:00,2.7,1.1,2.7,0,106.8,0
2020-04-18,13:00:00,2.8,2.8,3.5,2.1,163.7,0
2020-04-18,14:00:00,3.6,3.1,4,2.2,426.8,0
2020-04-18,15:00:00,2.7,3.2,4,2.5,363.2,0
2020-04-18,16:00:00,2.7,2.5,2.7,2.1,233.1,0
2020-04-18,17:00:00,3.5,3.5,4.7,2.7,372.1,0
2020-04-18,18:00:00,2.6,2.8,3.6,2.5,228.2,0
2020-04-18,19:00:00,2.3,2.2,2.6,1.8,144.2,0
2020-04-18,20:00:00,1.1,1.8,2.5,1.1,52,0
2020-04-18,21:00:00,0.5,0.9,1.2,0.5,8.4,0
2020-04-18,22:00:00,-0.7,0,0.5,-0.7,0,0
2020-04-18,23:00:00,-1.3,-0.9,-0.7,-1.3,0,0
2020-04-18,0:00:00,-2.2,-1.7,-1.3,-2.3,0,0
2020-04-19,1:00:00,-2.6,-2.4,-2.1,-2.7,0,0
2020-04-19,2:00:00,-2.9,-2.7,-2.5,-3,0,0
