Plot Title: HOBO2,,,,,,,
#,"Date Time, GMT-06:00","Rain, mm (LGR S/N: 10743533, SEN S/N: 523303, LBL: Rain Gauge )","Temp, °C (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Temperature)","RH, % (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Relative Humidity)","Wind Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","Gust Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","DewPt, °C (LGR S/N: 10743533, SEN S/N: 10698881)"
18049,2022-05-22 13:58,0,12.025,26,0.5,2.52,-6.9
18050,2022-05-22 14:28,0,11.492,27.8,1.01,5.03,-6.5
18051,2022-05-22 14:58,0,11.151,27,1.01,5.54,-7.1
18052,2022-05-22 15:28,0,12.413,26.3,0.5,4.03,-6.4
18053,2022-05-22 15:58,0,12.678,26.3,0.5,5.03,-6.2
18054,2022-05-22 16:28,0,13.93,24.2,1.51,5.54,-6.2
18055,2022-05-22 16:58,0,14.84,23.4,1.01,5.03,-5.9
18056,2022-05-22 17:28,0,13.185,23.9,1.01,7.05,-7
18057,2022-05-22 17:58,0,14.361,22.8,1.01,7.05,-6.6
18058,2022-05-22 18:28,0,13.594,22.9,1.51,6.54,-7.2
18059,2022-05-22 18:58,0,12.751,24.8,1.51,6.54,-6.9
18060,2022-05-22 19:28,0,12.34,24.9,1.51,6.04,-7.2
18061,2022-05-22 19:58,0,11.759,26.9,1.01,6.04,-6.7
18062,2022-05-22 20:28,0,9.879,33,0.5,5.03,-5.6
18063,2022-05-22 20:58,0,8.916,36.6,0.5,2.52,-5.1
18064,2022-05-22 21:28,0,6.712,44.4,0.5,3.02,-4.6
18065,2022-05-22 21:58,0,6.102,46.7,1.01,3.52,-4.4
18066,2022-05-22 22:28,0,5.898,46.6,1.01,3.02,-4.7
18067,2022-05-22 22:58,0,5.282,49.1,1.01,3.52,-4.5
18068,2022-05-22 23:28,0,5.282,48.6,1.01,4.03,-4.7
18069,2022-05-22 23:58,0,4.74,50.4,1.01,3.52,-4.7
18070,2022-05-23 0:28,0,3.985,53.5,0,3.02,-4.6
18071,2022-05-23 0:58,0,3.063,57.9,0,1.51,-4.4
18072,2022-05-23 1:28,0,2.074,63.1,0,1.51,-4.2
18073,2022-05-23 1:58,0,1.615,65.6,0,1.01,-4.1
18074,2022-05-23 2:28,0,1.18,66.9,0,2.01,-4.3
18075,2022-05-23 2:58,0,0.715,69.7,0,2.01,-4.2
18076,2022-05-23 3:28,0,0.55,70.1,0,1.51,-4.3
18077,2022-05-23 3:58,0,0.66,69.9,0,1.51,-4.2
18078,2022-05-23 4:28,0,0.384,71.5,0,1.51,-4.2
18079,2022-05-23 4:58,0,1.126,66.7,0,3.02,-4.4
18080,2022-05-23 5:28,0,1.453,64.3,1.01,3.02,-4.5
18081,2022-05-23 5:58,0,1.371,64.7,0.5,3.02,-4.5
18082,2022-05-23 6:28,0,1.425,65.6,0.5,2.52,-4.3
18083,2022-05-23 6:58,0,1.67,65.4,0.5,3.02,-4.1
18084,2022-05-23 7:28,0,2.101,65.1,1.01,3.52,-3.8
18085,2022-05-23 7:58,0,3.854,57.7,0.5,4.03,-3.7
18086,2022-05-23 8:28,0,7.343,42.8,0,3.52,-4.5
18087,2022-05-23 8:58,0,7.87,39.1,1.01,5.03,-5.2
18088,2022-05-23 9:28,0,8.817,37.7,0.5,4.03,-4.8
18089,2022-05-23 9:58,0,9.608,35.9,0,4.03,-4.8
18090,2022-05-23 10:28,0,12.147,31.4,0.5,4.03,-4.3
18091,2022-05-23 10:58,0,12.122,30.9,0.5,5.54,-4.5
18092,2022-05-23 11:28,0,11.807,30.5,1.01,5.03,-5
18093,2022-05-23 11:58,0,11.953,29.8,1.01,5.54,-5.2
18094,2022-05-23 12:28,0,13.618,28.4,0.5,4.03,-4.3
18095,2022-05-23 12:58,0,12.316,27.7,1.01,5.03,-5.8
18096,2022-05-23 13:28,0,13.04,26.4,1.01,5.54,-5.8
18097,2022-05-23 13:58,0,13.209,26.1,1.01,5.54,-5.8
18098,2022-05-23 14:28,0,15.008,23.4,1.01,6.54,-5.7
18099,2022-05-23 14:58,0,13.906,25.3,1.51,6.54,-5.6
18100,2022-05-23 15:28,0,14.888,25,1.01,5.03,-4.9
18101,2022-05-23 15:58,0,15.485,24.8,1.01,7.55,-4.5
18102,2022-05-23 16:28,0,15.342,23.6,1.51,7.05,-5.3
18103,2022-05-23 16:58,0,15.652,24.2,1.01,5.54,-4.7
18104,2022-05-23 17:28,0,15.676,24.3,1.51,6.54,-4.7
18105,2022-05-23 17:58,0,13.762,26.4,1.01,6.54,-5.2
18106,2022-05-23 18:28,0,14.721,26.5,0.5,4.03,-4.3
18107,2022-05-23 18:58,0,14.002,26.6,0.5,4.03,-4.9
18108,2022-05-23 19:28,0,13.57,27.3,0.5,5.03,-4.9
18109,2022-05-23 19:58,0,13.209,28.2,0.5,5.03,-4.8
18110,2022-05-23 20:28,0,12.389,29.4,1.01,4.53,-5
18111,2022-05-23 20:58,0,11.686,32.4,0.5,4.03,-4.3
18112,2022-05-23 21:28,0,9.41,42.4,0.5,4.03,-2.7
18113,2022-05-23 21:58,0,8.444,45.5,0.5,3.02,-2.6
18114,2022-05-23 22:28,0,7.87,47.8,0.5,2.52,-2.5
18115,2022-05-23 22:58,0,8.369,46.4,0.5,3.52,-2.5
18116,2022-05-23 23:28,0,6.914,52.8,0,1.51,-2
18117,2022-05-23 23:58,0,6.408,52.9,0,2.01,-2.5
18118,2022-05-24 0:28,0,5.539,57.8,0,1.01,-2.1
18119,2022-05-24 0:58,0,5.308,59.8,0,1.51,-1.9
18120,2022-05-24 1:28,0,5.488,58.8,0,1.01,-1.9
18121,2022-05-24 1:58,0,5.128,62.6,0,1.01,-1.4
18122,2022-05-24 2:28,0,5.024,63.3,0,1.01,-1.4
18123,2022-05-24 2:58,0,5.205,65,0,1.01,-0.8
18124,2022-05-24 3:28,0,5.024,65.6,0,0.5,-0.9
18125,2022-05-24 3:58,0,4.558,66.1,0,2.01,-1.2
18126,2022-05-24 4:28,0,4.402,66.2,0.5,3.52,-1.3
18127,2022-05-24 4:58,0,4.324,66,0.5,3.02,-1.5
18128,2022-05-24 5:28,0,4.089,67.5,0,2.01,-1.4
18129,2022-05-24 5:58,0,3.564,70.1,0,1.51,-1.4
18130,2022-05-24 6:28,0,4.194,68.4,0,2.52,-1.1
18131,2022-05-24 6:58,0,4.402,68.9,0,1.51,-0.8
18132,2022-05-24 7:28,0,4.324,70.6,0,2.52,-0.5
18133,2022-05-24 7:58,0,4.063,73.8,0,0,-0.2
18134,2022-05-24 8:28,0,5.179,69.8,0,0.5,0.1
18135,2022-05-24 8:58,0,7.645,61.9,0,0.5,0.8
18136,2022-05-24 9:28,0,8.444,54.4,0,0,-0.2
18137,2022-05-24 9:58,0,10.001,44,0,1.51,-1.7
18138,2022-05-24 10:28,0,11.346,40.5,0.5,4.03,-1.6
18139,2022-05-24 10:58,0,11.078,39.8,0.5,3.02,-2.1
18140,2022-05-24 11:28,0,12.63,37.4,0,2.01,-1.5
18141,2022-05-24 11:58,0,11.977,38.7,0.5,7.05,-1.6
18142,2022-05-24 12:28,0,12.799,36.2,1.51,6.54,-1.8
18143,2022-05-24 12:58,0,14.05,32.4,1.51,7.55,-2.2
18144,2022-05-24 13:28,0,14.314,30.7,2.01,9.06,-2.7
18145,2022-05-24 13:58,0,13.137,33.5,2.52,9.06,-2.6
18146,2022-05-24 14:28,0,12.292,35.3,2.52,10.57,-2.6
18147,2022-05-24 14:58,0,14.29,31.8,2.01,8.56,-2.3
18148,2022-05-24 15:28,0,14.84,29.4,1.51,6.54,-2.8
18149,2022-05-24 15:58,0,13.594,31,1.01,5.54,-3.2
18150,2022-05-24 16:28,0,14.553,30,1.01,7.05,-2.8
18151,2022-05-24 16:58,0,13.954,29.7,1.01,7.05,-3.5
18152,2022-05-24 17:28,0,14.242,30,1.51,8.05,-3.1
18153,2022-05-24 17:58,0,12.558,34.5,1.51,6.54,-2.7
18154,2022-05-24 18:28,0,12.122,38,1.01,5.03,-1.8
18155,2022-05-24 18:58,0,11.856,40.7,1.51,8.05,-1.1
18156,2022-05-24 19:28,0,10.443,46.6,1.51,6.04,-0.5
18157,2022-05-24 19:58,0,10.712,46,1.51,4.53,-0.4
18158,2022-05-24 20:28,0,10.198,47.1,0.5,3.52,-0.6
18159,2022-05-24 20:58,0,10.173,47.2,0.5,5.54,-0.6
18160,2022-05-24 21:28,0,9.534,49.1,0.5,4.53,-0.6
18161,2022-05-24 21:58,0,7.845,60.3,0.5,4.53,0.6
18162,2022-05-24 22:28,0,6.965,62,0,2.01,0.2
18163,2022-05-24 22:58,0,6.306,63.4,0,1.51,-0.1
18164,2022-05-24 23:28,0,6.179,64.3,0,1.51,-0.1
18165,2022-05-24 23:58,0,6.408,63.1,0,1.51,-0.1
18166,2022-05-25 0:28,0,6,65.7,0,1.01,0.1
18167,2022-05-25 0:58,0,5.719,66.9,0,0.5,0.1
18168,2022-05-25 1:28,0,5.539,67.8,0,2.01,0.1
18169,2022-05-25 1:58,0,5.308,69.9,0,1.01,0.3
18170,2022-05-25 2:28,0,5.128,71,0,2.52,0.3
18171,2022-05-25 2:58,0,5.231,70.7,0,1.51,0.3
18172,2022-05-25 3:28,0,5.334,70.7,0,1.01,0.4
18173,2022-05-25 3:58,0,5.154,71.6,0,1.51,0.5
18174,2022-05-25 4:28,0,5.796,68.1,0,3.02,0.4
18175,2022-05-25 4:58,0,5.385,72,0,2.01,0.8
18176,2022-05-25 5:28,0,6.204,67,0,1.01,0.5
18177,2022-05-25 5:58,0,6.458,65.2,0,1.51,0.4
18178,2022-05-25 6:28,0,6.306,66.9,0,1.51,0.6
18179,2022-05-25 6:58,0,6.255,68.7,0,1.51,0.9
18180,2022-05-25 7:28,0,6.839,67.4,0,2.01,1.2
18181,2022-05-25 7:58,0,7.569,65.9,0,2.01,1.6
18182,2022-05-25 8:28,0,8.295,57.6,0.5,5.54,0.4
18183,2022-05-25 8:58,0,7.795,65.6,0.5,4.53,1.8
18184,2022-05-25 9:28,0,8.27,62.3,1.01,5.54,1.5
18185,2022-05-25 9:58,0,8.891,59.2,0.5,4.53,1.4
18186,2022-05-25 10:28,0,9.854,50.7,0.5,3.52,0.1
18187,2022-05-25 10:58,0,10.81,45.3,0.5,3.52,-0.5
18188,2022-05-25 11:28,0,11.492,43.1,1.01,5.03,-0.6
18189,2022-05-25 11:58,0,12.219,39.6,1.01,5.54,-1.1
18190,2022-05-25 12:28,0,12.823,37.1,1.01,6.54,-1.5
18191,2022-05-25 12:58,0,12.968,36.2,1.01,6.04,-1.7
18192,2022-05-25 13:28,0,12.413,36.5,1.01,8.05,-2
18193,2022-05-25 13:58,0,12.92,35.6,1.01,5.54,-1.9
18194,2022-05-25 14:28,0,13.57,34.5,2.01,10.57,-1.8
18195,2022-05-25 14:58,0,15.557,33,1.51,10.07,-0.6
18196,2022-05-25 15:28,0,13.209,35.3,1.51,6.54,-1.8
18197,2022-05-25 15:58,0,14.266,36,1.01,6.04,-0.6
18198,2022-05-25 16:28,0,12.823,37.9,1.51,7.55,-1.2
18199,2022-05-25 16:58,0,13.401,39.2,1.51,7.05,-0.2
18200,2022-05-25 17:28,0,14.026,36.2,1.51,8.05,-0.7
18201,2022-05-25 17:58,0,13.762,37.3,2.01,8.56,-0.5
18202,2022-05-25 18:28,0,12.799,38.6,2.01,7.55,-0.9
18203,2022-05-25 18:58,0,12.727,40.8,1.51,8.05,-0.2
18204,2022-05-25 19:28,0,12.195,40.8,1.01,7.55,-0.7
18205,2022-05-25 19:58,0,11.929,40.3,1.01,6.04,-1.1
18206,2022-05-25 20:28,0,11.637,40.2,1.01,9.06,-1.4
18207,2022-05-25 20:58,0,11.394,41.1,0.5,6.54,-1.3
18208,2022-05-25 21:28,0,10.932,40.3,0.5,3.52,-2
18209,2022-05-25 21:58,0,9.805,43.1,0,3.02,-2.1
18210,2022-05-25 22:28,0,10.296,38,0.5,5.03,-3.4
18211,2022-05-25 22:58,0,9.583,39.5,0.5,3.52,-3.5
18212,2022-05-25 23:28,0,10.271,35.6,1.01,5.03,-4.3
18213,2022-05-25 23:58,0,9.139,39.8,0,7.05,-3.8
18214,2022-05-26 0:28,0,8.295,42.6,0,2.01,-3.7
18215,2022-05-26 0:58,0,6.94,48.6,0,5.54,-3.1
18216,2022-05-26 1:28,0,7.67,46.4,0,2.52,-3.1
18217,2022-05-26 1:58,0,7.242,48.8,0,4.03,-2.8
18218,2022-05-26 2:28,0,6.813,49.9,0.5,3.52,-2.9
18219,2022-05-26 2:58,0,6.914,50.8,0,3.52,-2.6
18220,2022-05-26 3:28,0,7.116,48.5,0.5,2.52,-3
18221,2022-05-26 3:58,0,6.255,52.1,0.5,3.52,-2.8
18222,2022-05-26 4:28,0,6.585,51,0,3.52,-2.8
18223,2022-05-26 4:58,0,8.866,43.2,0.5,5.03,-3
18224,2022-05-26 5:28,0,9.04,40.6,1.01,6.54,-3.6
18225,2022-05-26 5:58,0,8.99,41.5,1.51,7.05,-3.4
18226,2022-05-26 6:28,0,8.319,45.5,0.5,3.02,-2.8
18227,2022-05-26 6:58,0,6.839,53.6,0.5,2.01,-1.9
18228,2022-05-26 7:28,0,6.433,58.8,0,2.52,-1
18229,2022-05-26 7:58,0,5.872,62.7,0,4.53,-0.7
18230,2022-05-26 8:28,0,6.382,63,0.5,3.52,-0.1
18231,2022-05-26 8:58,0,7.293,60.9,0.5,3.52,0.3
18232,2022-05-26 9:28,0,8.12,57.9,0.5,3.52,0.3
18233,2022-05-26 9:58,0,8.543,56.9,0,2.52,0.5
18234,2022-05-26 10:28,0,8.742,58.5,0.5,3.52,1.1
18235,2022-05-26 10:58,0,9.262,57,0.5,3.02,1.2
18236,2022-05-26 11:28,0,9.854,55.7,0,2.52,1.4
18237,2022-05-26 11:58,0,10.761,52.7,0,2.01,1.5
18238,2022-05-26 12:28,0,12.461,38.5,0,3.52,-1.3
18239,2022-05-26 12:58,0,13.69,34.3,0.5,3.52,-1.8
18240,2022-05-26 13:28,0,14.505,30.3,1.01,7.05,-2.7
18241,2022-05-26 13:58,0,16.439,28.7,2.01,10.07,-1.8
18242,2022-05-26 14:28,0,16.963,27.7,1.01,9.56,-1.8
18243,2022-05-26 14:58,0,17.296,27,1.51,6.54,-1.9
18244,2022-05-26 15:28,0,17.32,26.2,1.51,7.55,-2.3
18245,2022-05-26 15:58,0,17.296,26.5,1.01,6.04,-2.1
18246,2022-05-26 16:28,0,17.082,26.6,1.01,5.03,-2.2
18247,2022-05-26 16:58,0,16.487,28.5,1.01,6.04,-1.8
18248,2022-05-26 17:28,0,15.891,29.5,1.01,6.54,-1.9
18249,2022-05-26 17:58,0,15.438,29.6,0.5,6.04,-2.2
18250,2022-05-26 18:28,0,15.676,30.6,0.5,5.03,-1.6
18251,2022-05-26 18:58,0,15.175,32,0.5,4.53,-1.4
18252,2022-05-26 19:28,0,15.772,31.8,0.5,5.03,-1
18253,2022-05-26 19:58,0,14.625,37.8,0.5,3.52,0.4
18254,2022-05-26 20:28,0,13.161,41.1,0,2.52,0.2
18255,2022-05-26 20:58,0,11.88,46.1,0,2.01,0.7
18256,2022-05-26 21:28,0,10.687,49.3,1.01,3.02,0.5
18257,2022-05-26 21:58,0,10.198,49.7,1.01,3.02,0.2
18258,2022-05-26 22:28,0,9.534,52.5,1.01,3.02,0.3
18259,2022-05-26 22:58,0,9.188,53.9,1.01,3.02,0.3
18260,2022-05-26 23:28,0,9.163,54.1,0,2.01,0.4
18261,2022-05-26 23:58,0,9.04,55.1,0,2.01,0.5
18262,2022-05-27 0:28,0,9.089,55.5,0,1.51,0.7
18263,2022-05-27 0:58,0,8.742,58,0,1.51,0.9
18264,2022-05-27 1:28,0,8.519,59.2,0,1.01,1
18265,2022-05-27 1:58,0,8.444,60.7,0,1.01,1.3
18266,2022-05-27 2:28,0,9.238,57.3,0,2.01,1.2
18267,2022-05-27 2:58,0,8.792,61.7,0,1.51,1.9
18268,2022-05-27 3:28,0,7.945,67.4,0,1.51,2.3
18269,2022-05-27 3:58,0,7.97,68.7,0,1.01,2.6
18270,2022-05-27 4:28,0,7.368,70.4,0,1.51,2.3
18271,2022-05-27 4:58,0,6.763,72,0,2.01,2.1
18272,2022-05-27 5:28,0,6.763,72.6,0,2.52,2.2
18273,2022-05-27 5:58,0,6.509,74.8,0,2.01,2.4
18274,2022-05-27 6:28,0,6.585,76.5,0,1.51,2.8
18275,2022-05-27 6:58,0,7.444,76,0,1.51,3.5
18276,2022-05-27 7:28,0,8.195,75.3,0,1.51,4.1
18277,2022-05-27 7:58,0,8.369,76,0,1.51,4.4
18278,2022-05-27 8:28,0,9.064,75.9,0,0.5,5
18279,2022-05-27 8:58,0,10.394,69.7,0,2.52,5.1
18280,2022-05-27 9:28,0,12.025,62.3,0.5,4.53,5.1
18281,2022-05-27 9:58,0,13.064,53.9,0.5,3.52,4
18282,2022-05-27 10:28,0,14.05,51.6,1.51,6.04,4.2
18283,2022-05-27 10:58,0,13.882,48,2.01,8.05,3.1
18284,2022-05-27 11:28,0,15.724,44.4,2.01,8.05,3.6
18285,2022-05-27 11:58,0,15.055,45.8,2.01,9.06,3.5
18286,2022-05-27 12:28,0,14.816,47.5,1.51,9.56,3.8
18287,2022-05-27 12:58,0,14.194,46.8,1.51,8.56,3
18288,2022-05-27 13:28,0,14.96,45.9,1.51,5.54,3.4
18289,2022-05-27 13:58,0,14.026,49.1,1.01,6.54,3.5
18290,2022-05-27 14:28,0,14.098,50.5,1.01,7.05,4
18291,2022-05-27 14:58,0,12.195,61.8,1.51,7.55,5.1
18292,2022-05-27 15:28,0,14.026,47.1,1.51,7.05,2.9
18293,2022-05-27 15:58,0,14.146,44.7,1.01,5.03,2.3
18294,2022-05-27 16:28,0,14.385,46.2,0.5,4.53,3
18295,2022-05-27 16:58,0,14.242,45.7,1.01,4.53,2.7
18296,2022-05-27 17:28,0,13.738,45.5,1.01,5.03,2.2
18297,2022-05-27 17:58,0,12.219,53,2.01,8.05,2.9
18298,2022-05-27 18:28,0,12.219,54.5,0.5,3.02,3.3
18299,2022-05-27 18:58,0.8,8.195,80.6,1.51,6.04,5.1
18300,2022-05-27 19:28,0.2,9.435,81.3,0.5,3.02,6.4
18301,2022-05-27 19:58,0,9.485,69.1,0.5,3.02,4.1
18302,2022-05-27 20:28,0,8.941,76.9,0,2.01,5.1
18303,2022-05-27 20:58,0,8.841,69.9,0.5,5.54,3.7
18304,2022-05-27 21:28,0,8.07,70.8,0.5,5.54,3.1
18305,2022-05-27 21:58,0,7.217,77.6,1.01,5.03,3.6
18306,2022-05-27 22:28,0,6.661,76.5,0,3.02,2.8
18307,2022-05-27 22:58,0,8.07,64.2,0,6.04,1.7
18308,2022-05-27 23:28,0,8.593,56.4,2.01,8.05,0.4
18309,2022-05-27 23:58,0,8.965,50,1.01,6.54,-0.9
18310,2022-05-28 0:28,0,7.066,62.3,1.01,5.54,0.4
18311,2022-05-28 0:58,0,6.204,69.2,0.5,3.02,1
18312,2022-05-28 1:28,0,8.419,51.6,0.5,5.03,-1
18313,2022-05-28 1:58,0,7.393,55.5,1.01,6.04,-0.9
18314,2022-05-28 2:28,0,6.433,59.2,0.5,4.03,-0.9
18315,2022-05-28 2:58,0,5.205,65.1,0.5,4.03,-0.8
18316,2022-05-28 3:28,0,5.076,62.7,1.01,6.04,-1.4
18317,2022-05-28 3:58,0,4.74,65.7,0,2.52,-1.1
18318,2022-05-28 4:28,0,4.584,64.6,1.51,5.03,-1.5
18319,2022-05-28 4:58,0,6.712,47.8,1.01,5.54,-3.6
18320,2022-05-28 5:28,0,5.308,50,0.5,5.03,-4.3
18321,2022-05-28 5:58,0,6.408,47.6,0.5,5.54,-3.9
18322,2022-05-28 6:28,0,4.272,57.1,0.5,2.52,-3.5
18323,2022-05-28 6:58,0,3.089,63.6,1.01,3.52,-3.1
18324,2022-05-28 7:28,0,2.823,66.9,0,2.01,-2.7
18325,2022-05-28 7:58,0,5.514,52.8,0.5,2.52,-3.3
18326,2022-05-28 8:28,0,7.444,43.6,0.5,3.52,-4.1
18327,2022-05-28 8:58,0,8.02,40,0.5,3.52,-4.7
18328,2022-05-28 9:28,0,8.494,38.6,0.5,5.54,-4.8
18329,2022-05-28 9:58,0,8.99,38.5,0.5,5.54,-4.4
18330,2022-05-28 10:28,0,9.435,37.5,1.01,4.53,-4.3
18331,2022-05-28 10:58,0,10.663,33.9,1.01,6.54,-4.6
18332,2022-05-28 11:28,0,11.686,32.4,1.51,5.54,-4.3
18333,2022-05-28 11:58,0,12.001,30.9,1.51,7.55,-4.6
18334,2022-05-28 12:28,0,12.63,29.2,1.51,7.55,-4.8
18335,2022-05-28 12:58,0,13.858,28.1,1.51,6.54,-4.3
18336,2022-05-28 13:28,0,11.321,29,2.01,7.05,-6.1
18337,2022-05-28 13:58,0,11.807,30,1.51,8.05,-5.2
18338,2022-05-28 14:28,0,11.953,29,2.01,8.56,-5.5
18339,2022-05-28 14:58,0,12.968,28.1,1.51,6.04,-5.1
18340,2022-05-28 15:28,0,14.385,25.5,1.01,5.54,-5.1
18341,2022-05-28 15:58,0,16.058,25,1.01,7.55,-4
18342,2022-05-28 16:28,0,13.305,27.3,1.51,7.05,-5.1
18343,2022-05-28 16:58,0,13.329,28.2,1.01,5.03,-4.7
18344,2022-05-28 17:28,0,14.002,27.1,0.5,4.53,-4.6
18345,2022-05-28 17:58,0,13.69,27.3,1.51,7.05,-4.8
18346,2022-05-28 18:28,0,13.858,27.5,1.01,5.03,-4.6
18347,2022-05-28 18:58,0,13.738,27.8,1.01,8.05,-4.5
18348,2022-05-28 19:28,0,13.305,28.1,1.01,5.54,-4.8
18349,2022-05-28 19:58,0,12.437,29.5,1.01,4.03,-4.9
18350,2022-05-28 20:28,0,9.485,40,0.5,5.03,-3.4
18351,2022-05-28 20:58,0,8.419,42.4,0.5,3.02,-3.6
18352,2022-05-28 21:28,0,7.318,47.4,1.01,3.02,-3.1
18353,2022-05-28 21:58,0,6.661,49,1.51,3.52,-3.3
18354,2022-05-28 22:28,0,6.204,50.4,1.51,3.52,-3.3
18355,2022-05-28 22:58,0,5.693,52,1.51,4.03,-3.4
18356,2022-05-28 23:28,0,5.385,52.5,1.51,4.03,-3.5
18357,2022-05-28 23:58,0,5.257,53,2.01,4.03,-3.5
18358,2022-05-29 0:28,0,4.869,54.7,2.01,5.03,-3.5
18359,2022-05-29 0:58,0,6.102,49.7,1.01,4.03,-3.6
18360,2022-05-29 1:28,0,5.024,55,0.5,3.02,-3.3
18361,2022-05-29 1:58,0,3.696,61.3,0,2.01,-3.1
18362,2022-05-29 2:28,0,4.272,59.9,0,2.01,-2.8
18363,2022-05-29 2:58,0,3.433,63.2,0,2.01,-2.9
18364,2022-05-29 3:28,0,3.485,65.1,0,0.5,-2.4
18365,2022-05-29 3:58,0,3.301,66.6,0,1.01,-2.3
18366,2022-05-29 4:28,0,3.775,65.7,0,0.5,-2
18367,2022-05-29 4:58,0,3.564,67.2,0,1.01,-1.9
18368,2022-05-29 5:28,0,3.722,67.2,0,1.51,-1.8
18369,2022-05-29 5:58,0,4.636,65.6,0,1.51,-1.2
18370,2022-05-29 6:28,0,4.818,64.8,0,1.51,-1.2
18371,2022-05-29 6:58,0,5.231,65.3,0,1.51,-0.7
18372,2022-05-29 7:28,0,6.864,51.6,0,2.01,-2.4
18373,2022-05-29 7:58,0,7.619,51.1,0,1.51,-1.8
18374,2022-05-29 8:28,0,7.795,49.6,0,2.52,-2.1
18375,2022-05-29 8:58,0,7.845,50.9,0,1.01,-1.7
18376,2022-05-29 9:28,0,8.568,48.9,0,2.01,-1.6
18377,2022-05-29 9:58,0,8.817,48.4,0.5,3.02,-1.5
18378,2022-05-29 10:28,0,9.04,47.8,0.5,2.52,-1.4
18379,2022-05-29 10:58,0,9.238,47.5,1.01,4.03,-1.3
18380,2022-05-29 11:28,0,9.608,46.8,1.51,4.03,-1.2
18381,2022-05-29 11:58,0,9.879,45.8,1.01,3.52,-1.2
18382,2022-05-29 12:28,0,10.516,45.2,1.01,4.03,-0.8
18383,2022-05-29 12:58,0,11.492,44.1,0,3.02,-0.3
18384,2022-05-29 13:28,0,11.662,43.7,0.5,2.52,-0.3
18385,2022-05-29 13:58,0,12.025,43.4,0.5,3.02,0
18386,2022-05-29 14:28,0,11.977,43.1,1.01,4.53,-0.2
18387,2022-05-29 14:58,0,13.161,41,1.01,3.52,0.2
18388,2022-05-29 15:28,0,13.522,39.8,0.5,3.02,0.1
18389,2022-05-29 15:58,0,13.233,40.3,0.5,2.52,0
18390,2022-05-29 16:28,0,14.098,39.2,0,4.03,0.4
18391,2022-05-29 16:58,0,13.473,40,0.5,4.03,0.2
18392,2022-05-29 17:28,0,10.198,52.7,1.51,7.05,1
18393,2022-05-29 17:58,0,7.77,74.5,1.01,6.04,3.5
18394,2022-05-29 18:28,0,8.145,73.6,0.5,3.02,3.7
18395,2022-05-29 18:58,0,7.544,77.3,0.5,3.52,3.8
18396,2022-05-29 19:28,0.2,7.066,79.2,0,2.52,3.7
18397,2022-05-29 19:58,0,6.889,78.5,0,2.52,3.4
18398,2022-05-29 20:28,0,6.839,79.8,0,2.01,3.6
18399,2022-05-29 20:58,0,6.484,81.5,0.5,2.01,3.6
18400,2022-05-29 21:28,0,6.636,79.1,0,2.01,3.3
18401,2022-05-29 21:58,0,6.382,81.6,0.5,2.01,3.5
18402,2022-05-29 22:28,0,6.763,78.9,0,1.51,3.4
18403,2022-05-29 22:58,0,6.179,79.9,0,1.51,3
18404,2022-05-29 23:28,0,6.179,77.6,0,2.01,2.6
18405,2022-05-29 23:58,0,6.153,77,0,2.52,2.4
18406,2022-05-30 0:28,0,6,77.8,0,2.01,2.4
18407,2022-05-30 0:58,0,5.924,77.1,0,1.01,2.2
18408,2022-05-30 1:28,0,5.898,76.6,0,1.01,2.1
18409,2022-05-30 1:58,0,5.872,72.7,0,1.01,1.4
18410,2022-05-30 2:28,0,5.179,78.1,0,1.01,1.7
18411,2022-05-30 2:58,0,4.74,81.5,0,1.51,1.8
18412,2022-05-30 3:28,0,4.115,83.6,0,1.51,1.6
18413,2022-05-30 3:58,0,3.538,85.5,0.5,2.01,1.3
18414,2022-05-30 4:28,0,3.67,85.7,0.5,2.52,1.5
18415,2022-05-30 4:58,0,3.854,84.8,0,1.51,1.5
18416,2022-05-30 5:28,0,3.564,86,0.5,2.01,1.4
18417,2022-05-30 5:58,0,3.932,84.2,0,1.51,1.5
18418,2022-05-30 6:28,0,4.298,83.4,0,1.01,1.7
18419,2022-05-30 6:58,0,4.454,86.2,0,1.51,2.4
18420,2022-05-30 7:28,0,4.74,87.3,0,1.01,2.8
18421,2022-05-30 7:58,0,4.246,87.6,0,2.01,2.4
18422,2022-05-30 8:28,0.2,4.324,88.7,0,1.51,2.6
18423,2022-05-30 8:58,0,4.688,87.2,0,1.51,2.7
18424,2022-05-30 9:28,0,5.282,82,0,3.02,2.5
18425,2022-05-30 9:58,0,6.128,78.2,0,1.51,2.6
18426,2022-05-30 10:28,0,6.535,77,0,2.52,2.8
18427,2022-05-30 10:58,0,7.041,71.6,0.5,4.53,2.3
18428,2022-05-30 11:28,0,6.458,74,1.01,4.03,2.2
18429,2022-05-30 11:58,0,4.844,85.8,1.01,4.53,2.7
18430,2022-05-30 12:28,0,6.56,82.3,0,1.51,3.8
18431,2022-05-30 12:58,1,4.558,89.1,0.5,4.53,2.9
18432,2022-05-30 13:28,0.2,5.693,84.8,0.5,1.51,3.3
18433,2022-05-30 13:58,0.2,5.668,87.2,0.5,2.01,3.7
