z6B01544,Port1,,,Port2,,,Port3,,,Port7,
2022-07-02 08:00:00,0.168,9.6,0.32,0.192,9.1,0.157,0.357,8.6,0.681,100,10422
2022-07-02 09:00:00,0.168,9.5,0.319,0.192,9,0.157,0.357,8.6,0.678,100,10422
2022-07-02 10:00:00,0.168,9.5,0.318,0.192,8.9,0.157,0.357,8.6,0.68,100,10430
2022-07-02 11:00:00,0.168,9.7,0.319,0.192,8.9,0.157,0.357,8.5,0.679,100,10436
2022-07-02 12:00:00,0.168,9.9,0.321,0.191,8.9,0.156,0.357,8.5,0.678,100,10455
2022-07-02 13:00:00,0.167,10.1,0.321,0.191,9,0.156,0.356,8.5,0.677,100,10475
2022-07-02 14:00:00,0.167,10.3,0.321,0.19,9,0.156,0.355,8.5,0.673,100,10489
2022-07-02 15:00:00,0.167,10.5,0.322,0.19,9.1,0.155,0.355,8.5,0.673,100,10499
2022-07-02 16:00:00,0.167,10.8,0.321,0.189,9.2,0.153,0.354,8.5,0.67,100,10502
2022-07-02 17:00:00,0.166,10.9,0.321,0.189,9.3,0.154,0.354,8.6,0.671,100,10501
2022-07-02 18:00:00,0.166,10.9,0.321,0.188,9.4,0.154,0.354,8.6,0.67,100,10491
2022-07-02 19:00:00,0.166,10.8,0.318,0.188,9.4,0.153,0.353,8.7,0.669,100,10485
2022-07-02 20:00:00,0.166,10.7,0.318,0.188,9.5,0.153,0.353,8.7,0.668,100,10479
2022-07-02 21:00:00,0.166,10.6,0.319,0.187,9.5,0.153,0.353,8.7,0.668,100,10473
2022-07-02 22:00:00,0.166,10.5,0.32,0.187,9.5,0.153,0.353,8.7,0.668,100,10462
2022-07-02 23:00:00,0.166,10.3,0.32,0.187,9.4,0.153,0.353,8.7,0.668,100,10452
2022-07-03 00:00:00,0.166,10.2,0.318,0.187,9.4,0.153,0.353,8.7,0.668,100,10445
2022-07-03 01:00:00,0.166,10.1,0.317,0.187,9.3,0.153,0.353,8.7,0.668,100,10437
2022-07-03 02:00:00,0.166,9.9,0.319,0.188,9.3,0.153,0.353,8.7,0.668,100,10430
2022-07-03 03:00:00,0.166,9.8,0.317,0.188,9.2,0.153,0.353,8.7,0.667,100,10426
2022-07-03 04:00:00,0.166,9.7,0.318,0.188,9.1,0.153,0.353,8.7,0.667,100,10422
2022-07-03 05:00:00,0.166,9.6,0.319,0.188,9.1,0.152,0.353,8.6,0.667,100,10417
2022-07-03 06:00:00,0.166,9.5,0.32,0.188,9,0.153,0.353,8.6,0.664,100,10414
2022-07-03 07:00:00,0.166,9.4,0.319,0.188,8.9,0.153,0.353,8.6,0.664,100,10409
2022-07-03 08:00:00,0.166,9.3,0.315,0.188,8.9,0.153,0.353,8.6,0.667,100,10410
2022-07-03 09:00:00,0.166,9.3,0.319,0.188,8.8,0.153,0.354,8.5,0.666,100,10409
2022-07-03 10:00:00,0.166,9.2,0.319,0.188,8.8,0.153,0.354,8.5,0.664,100,10411
2022-07-03 11:00:00,0.166,9.2,0.318,0.188,8.7,0.153,0.354,8.5,0.664,100,10410
2022-07-03 12:00:00,0.166,9.2,0.318,0.188,8.7,0.153,0.354,8.4,0.664,100,10408
2022-07-03 13:00:00,0.166,9.2,0.319,0.188,8.6,0.153,0.354,8.4,0.664,100,10411
2022-07-03 14:00:00,0.166,9.2,0.319,0.188,8.6,0.152,0.354,8.4,0.664,100,10414
2022-07-03 15:00:00,0.166,9.2,0.319,0.188,8.6,0.153,0.354,8.4,0.664,100,10414
2022-07-03 16:00:00,0.166,9.2,0.319,0.188,8.6,0.153,0.354,8.3,0.666,100,10414
2022-07-03 17:00:00,0.166,9.2,0.319,0.188,8.6,0.153,0.354,8.3,0.666,100,10412
2022-07-03 18:00:00,0.166,9.2,0.319,0.188,8.6,0.153,0.354,8.3,0.664,100,10413
2022-07-03 19:00:00,0.165,9.2,0.319,0.188,8.6,0.152,0.354,8.3,0.664,100,10411
2022-07-03 20:00:00,0.165,9.2,0.319,0.188,8.5,0.153,0.354,8.3,0.664,100,10412
2022-07-03 21:00:00,0.165,9.1,0.319,0.188,8.5,0.152,0.354,8.3,0.664,100,10408
2022-07-03 22:00:00,0.165,9.1,0.318,0.188,8.5,0.153,0.354,8.3,0.664,100,10408
2022-07-03 23:00:00,0.165,9,0.319,0.188,8.5,0.152,0.354,8.3,0.664,100,10408
2022-07-04 00:00:00,0.165,9,0.319,0.188,8.5,0.152,0.354,8.2,0.664,100,10406
2022-07-04 01:00:00,0.165,8.9,0.318,0.189,8.4,0.151,0.354,8.2,0.664,100,10406
2022-07-04 02:00:00,0.165,8.8,0.318,0.188,8.4,0.152,0.354,8.2,0.662,100,10404
2022-07-04 03:00:00,0.165,8.8,0.318,0.188,8.4,0.152,0.354,8.2,0.662,100,10401
2022-07-04 04:00:00,0.165,8.7,0.318,0.189,8.3,0.152,0.354,8.2,0.662,100,10404
2022-07-04 05:00:00,0.165,8.7,0.318,0.189,8.3,0.152,0.354,8.2,0.662,100,10400
2022-07-04 06:00:00,0.165,8.6,0.318,0.189,8.3,0.153,0.354,8.1,0.662,100,10400
2022-07-04 07:00:00,0.165,8.6,0.317,0.189,8.2,0.153,0.354,8.1,0.664,100,10395
2022-07-04 08:00:00,0.165,8.5,0.318,0.189,8.2,0.153,0.354,8.1,0.664,100,10394
2022-07-04 09:00:00,0.165,8.5,0.317,0.189,8.2,0.153,0.355,8.1,0.662,100,10401
2022-07-04 10:00:00,0.165,8.5,0.318,0.189,8.1,0.152,0.355,8.1,0.66,100,10398
2022-07-04 11:00:00,0.165,8.6,0.318,0.189,8.1,0.153,0.355,8,0.662,100,10402
2022-07-04 12:00:00,0.165,8.6,0.317,0.189,8.1,0.152,0.355,8,0.662,100,10408
2022-07-04 13:00:00,0.165,8.7,0.317,0.189,8.1,0.153,0.355,8,0.662,100,10414
2022-07-04 14:00:00,0.165,8.8,0.32,0.189,8.1,0.153,0.355,8,0.662,100,10424
2022-07-04 15:00:00,0.165,8.9,0.319,0.189,8.2,0.152,0.354,8,0.661,100,10429
2022-07-04 16:00:00,0.165,9,0.319,0.189,8.2,0.152,0.354,8,0.66,100,10435
2022-07-04 17:00:00,0.165,9.2,0.319,0.188,8.2,0.152,0.354,8,0.66,100,10439
2022-07-04 18:00:00,0.165,9.2,0.319,0.188,8.3,0.152,0.354,8,0.66,100,10437
2022-07-04 19:00:00,0.165,9.2,0.319,0.188,8.3,0.152,0.354,8,0.659,100,10436
2022-07-04 20:00:00,0.165,9.2,0.319,0.188,8.4,0.152,0.354,8.1,0.659,100,10432
2022-07-04 21:00:00,0.165,9.2,0.319,0.188,8.4,0.152,0.354,8.1,0.658,100,10435
2022-07-04 22:00:00,0.242,9.2,0.332,0.188,8.4,0.153,0.355,8.1,0.666,100,10430
2022-07-04 23:00:00,0.253,9.2,0.335,0.192,8.5,0.155,0.365,8.2,0.709,100,10420
2022-07-05 00:00:00,0.231,9.1,0.333,0.205,8.5,0.165,0.38,8.2,0.713,100,10421
2022-07-05 01:00:00,0.221,9,0.332,0.216,8.5,0.173,0.387,8.2,0.708,100,10411
2022-07-05 02:00:00,0.214,8.9,0.332,0.221,8.4,0.176,0.39,8.2,0.706,100,10404
2022-07-05 03:00:00,0.21,8.8,0.333,0.222,8.4,0.177,0.391,8.2,0.704,100,10398
2022-07-05 04:00:00,0.207,8.7,0.334,0.222,8.4,0.178,0.391,8.2,0.706,100,10389
2022-07-05 05:00:00,0.205,8.6,0.334,0.222,8.3,0.178,0.39,8.1,0.707,100,10376
2022-07-05 06:00:00,0.203,8.4,0.334,0.222,8.2,0.179,0.39,8.1,0.708,100,10372
2022-07-05 07:00:00,0.201,8.3,0.335,0.221,8.2,0.18,0.389,8.1,0.71,100,10364
2022-07-05 08:00:00,0.2,8.1,0.333,0.221,8.1,0.179,0.389,8,0.71,100,10359
2022-07-05 09:00:00,0.199,8,0.336,0.221,8,0.179,0.388,8,0.711,100,10367
2022-07-05 10:00:00,0.198,8,0.336,0.22,7.9,0.18,0.387,8,0.713,100,10386
2022-07-05 11:00:00,0.197,8.3,0.336,0.219,7.9,0.181,0.386,8,0.711,100,10404
2022-07-05 12:00:00,0.196,8.6,0.333,0.217,7.9,0.179,0.385,7.9,0.711,100,10423
2022-07-05 13:00:00,0.195,8.9,0.333,0.216,8,0.178,0.383,7.9,0.711,100,10442
2022-07-05 14:00:00,0.194,9.1,0.335,0.214,8.1,0.177,0.381,7.9,0.711,100,10459
2022-07-05 15:00:00,0.192,9.4,0.335,0.213,8.2,0.178,0.38,7.9,0.711,100,10477
2022-07-05 16:00:00,0.191,9.8,0.335,0.211,8.3,0.176,0.378,8,0.711,100,10465
2022-07-05 17:00:00,0.19,10.2,0.329,0.21,8.5,0.175,0.377,8,0.711,100,10492
2022-07-05 18:00:00,0.189,10.4,0.329,0.209,8.7,0.175,0.376,8.1,0.71,100,10503
2022-07-05 19:00:00,0.189,10.5,0.329,0.207,8.8,0.174,0.374,8.2,0.711,100,10506
2022-07-05 20:00:00,0.188,10.6,0.329,0.206,9,0.175,0.373,8.2,0.712,100,10502
2022-07-05 21:00:00,0.187,10.5,0.33,0.205,9,0.174,0.372,8.3,0.712,100,10499
2022-07-05 22:00:00,0.187,10.5,0.329,0.205,9.1,0.173,0.371,8.4,0.712,100,10492
2022-07-05 23:00:00,0.187,10.4,0.329,0.204,9.2,0.173,0.371,8.4,0.711,100,10480
2022-07-06 00:00:00,0.186,10.3,0.327,0.204,9.2,0.172,0.37,8.5,0.711,100,10471
2022-07-06 01:00:00,0.186,10.1,0.329,0.203,9.2,0.17,0.37,8.5,0.71,100,10456
2022-07-06 02:00:00,0.186,9.9,0.328,0.203,9.1,0.171,0.369,8.5,0.711,100,10442
2022-07-06 03:00:00,0.186,9.7,0.328,0.203,9.1,0.171,0.369,8.5,0.712,100,10427
2022-07-06 04:00:00,0.185,9.5,0.329,0.202,9,0.171,0.369,8.5,0.709,100,10413
2022-07-06 05:00:00,0.185,9.3,0.329,0.202,8.9,0.171,0.368,8.5,0.709,100,10401
2022-07-06 06:00:00,0.185,9.1,0.328,0.202,8.8,0.17,0.368,8.5,0.708,100,10388
2022-07-06 07:00:00,0.185,8.9,0.328,0.202,8.7,0.171,0.368,8.4,0.707,100,10378
2022-07-06 08:00:00,0.184,8.7,0.328,0.202,8.6,0.17,0.368,8.4,0.706,100,10370
2022-07-06 09:00:00,0.184,8.6,0.329,0.202,8.5,0.169,0.367,8.3,0.705,100,10370
2022-07-06 10:00:00,0.184,8.5,0.328,0.201,8.4,0.168,0.367,8.3,0.703,100,10385
2022-07-06 11:00:00,0.184,8.6,0.328,0.201,8.3,0.168,0.366,8.2,0.701,100,10408
2022-07-06 12:00:00,0.183,8.8,0.329,0.2,8.3,0.167,0.366,8.2,0.7,100,10423
2022-07-06 13:00:00,0.183,9,0.329,0.199,8.3,0.166,0.365,8.2,0.697,100,10439
2022-07-06 14:00:00,0.182,9.2,0.329,0.199,8.3,0.166,0.364,8.1,0.697,100,10450
2022-07-06 15:00:00,0.182,9.4,0.329,0.198,8.4,0.165,0.363,8.1,0.695,100,10465
2022-07-06 16:00:00,0.181,9.6,0.328,0.197,8.4,0.163,0.363,8.2,0.695,100,10478
2022-07-06 17:00:00,0.181,9.8,0.329,0.196,8.5,0.162,0.362,8.2,0.693,100,10487
2022-07-06 18:00:00,0.181,10,0.33,0.195,8.6,0.164,0.361,8.2,0.693,100,10494
2022-07-06 19:00:00,0.18,10.2,0.329,0.194,8.7,0.162,0.36,8.2,0.691,100,10503
2022-07-06 20:00:00,0.18,10.3,0.328,0.194,8.8,0.161,0.359,8.3,0.688,100,10506
2022-07-06 21:00:00,0.18,10.3,0.328,0.193,8.9,0.161,0.359,8.3,0.688,100,10506
2022-07-06 22:00:00,0.179,10.3,0.327,0.192,9,0.162,0.358,8.4,0.689,100,10500
2022-07-06 23:00:00,0.179,10.3,0.327,0.192,9,0.16,0.358,8.4,0.686,100,10493
2022-07-07 00:00:00,0.179,10.2,0.326,0.191,9.1,0.159,0.357,8.5,0.685,100,10485
2022-07-07 01:00:00,0.179,10.1,0.326,0.191,9.1,0.159,0.357,8.5,0.684,100,10475
2022-07-07 02:00:00,0.179,10,0.326,0.191,9.1,0.158,0.357,8.5,0.684,100,10466
2022-07-07 03:00:00,0.179,9.9,0.327,0.191,9.1,0.16,0.357,8.5,0.684,100,10456
2022-07-07 04:00:00,0.178,9.8,0.326,0.191,9,0.16,0.357,8.5,0.685,100,10449
2022-07-07 05:00:00,0.178,9.7,0.326,0.191,9,0.159,0.357,8.5,0.686,100,10445
2022-07-07 06:00:00,0.178,9.7,0.326,0.191,9,0.159,0.357,8.5,0.685,100,10439
2022-07-07 07:00:00,0.178,9.6,0.323,0.191,8.9,0.16,0.356,8.5,0.684,100,10431
2022-07-07 08:00:00,0.178,9.5,0.322,0.191,8.9,0.159,0.356,8.5,0.682,100,10427
2022-07-07 09:00:00,0.178,9.4,0.323,0.191,8.8,0.16,0.356,8.5,0.682,100,10431
2022-07-07 10:00:00,0.178,9.4,0.322,0.191,8.8,0.16,0.356,8.5,0.681,100,10440
2022-07-07 11:00:00,0.177,9.6,0.325,0.19,8.8,0.159,0.355,8.4,0.68,100,10466
2022-07-07 12:00:00,0.177,10,0.327,0.189,8.8,0.159,0.355,8.4,0.678,100,10493
2022-07-07 13:00:00,0.176,10.3,0.328,0.188,8.9,0.158,0.354,8.4,0.675,100,10512
2022-07-07 14:00:00,0.176,10.6,0.326,0.187,9,0.158,0.353,8.5,0.673,100,10529
2022-07-07 15:00:00,0.175,10.9,0.328,0.187,9.1,0.157,0.352,8.5,0.671,100,10547
2022-07-07 16:00:00,0.175,11.2,0.326,0.186,9.3,0.157,0.351,8.6,0.673,100,10553
2022-07-07 17:00:00,0.174,11.4,0.326,0.185,9.4,0.156,0.351,8.6,0.674,100,10555
2022-07-07 18:00:00,0.174,11.5,0.327,0.185,9.6,0.155,0.35,8.7,0.67,100,10560
2022-07-07 19:00:00,0.173,11.6,0.326,0.184,9.7,0.155,0.349,8.8,0.668,100,10561
2022-07-07 20:00:00,0.173,11.6,0.327,0.183,9.8,0.154,0.349,8.9,0.667,100,10556
2022-07-07 21:00:00,0.173,11.6,0.325,0.183,9.9,0.155,0.348,8.9,0.667,100,10553
2022-07-07 22:00:00,0.173,11.6,0.325,0.182,10,0.154,0.348,9,0.666,100,10549
2022-07-07 23:00:00,0.173,11.5,0.325,0.182,10,0.154,0.347,9,0.666,100,10537
2022-07-08 00:00:00,0.173,11.4,0.325,0.182,10,0.154,0.347,9.1,0.665,100,10525
2022-07-08 01:00:00,0.173,11.2,0.324,0.182,10,0.153,0.347,9.1,0.663,100,10511
2022-07-08 02:00:00,0.172,11,0.326,0.182,10,0.152,0.347,9.1,0.664,100,10497
2022-07-08 03:00:00,0.173,10.9,0.324,0.182,9.9,0.153,0.347,9.1,0.662,100,10490
2022-07-08 04:00:00,0.172,10.7,0.322,0.182,9.8,0.153,0.347,9.1,0.662,100,10474
2022-07-08 05:00:00,0.172,10.5,0.319,0.182,9.8,0.153,0.347,9.1,0.662,100,10465
2022-07-08 06:00:00,0.172,10.4,0.32,0.182,9.7,0.154,0.347,9.1,0.661,100,10460
2022-07-08 07:00:00,0.172,10.2,0.324,0.181,9.6,0.151,0.347,9,0.661,100,10454
2022-07-08 08:00:00,0.172,10.1,0.324,0.181,9.5,0.151,0.347,9,0.66,100,10458
2022-07-08 09:00:00,0.172,10.1,0.324,0.181,9.5,0.151,0.346,9,0.658,100,10466
2022-07-08 10:00:00,0.172,10.1,0.325,0.181,9.4,0.151,0.346,9,0.657,100,10467
2022-07-08 11:00:00,0.171,10.1,0.324,0.18,9.4,0.151,0.345,8.9,0.655,100,10471
2022-07-08 12:00:00,0.171,10.2,0.326,0.18,9.3,0.15,0.345,8.9,0.653,100,10491
2022-07-08 13:00:00,0.171,10.4,0.324,0.179,9.3,0.15,0.344,8.9,0.65,100,10512
2022-07-08 14:00:00,0.17,10.6,0.323,0.178,9.4,0.15,0.343,8.9,0.649,100,10525
2022-07-08 15:00:00,0.17,10.8,0.322,0.178,9.4,0.149,0.343,8.9,0.646,100,10532
2022-07-08 16:00:00,0.17,11,0.32,0.177,9.5,0.15,0.342,8.9,0.644,100,10535
2022-07-08 17:00:00,0.169,11.2,0.32,0.177,9.6,0.148,0.341,8.9,0.642,100,10545
2022-07-08 18:00:00,0.169,11.3,0.319,0.176,9.7,0.147,0.341,9,0.641,100,10553
2022-07-08 19:00:00,0.168,11.4,0.319,0.175,9.8,0.146,0.34,9,0.64,100,10553
2022-07-08 20:00:00,0.168,11.5,0.317,0.175,9.9,0.146,0.34,9,0.639,100,10552
2022-07-08 21:00:00,0.168,11.5,0.318,0.174,9.9,0.145,0.339,9.1,0.637,100,10544
2022-07-08 22:00:00,0.168,11.4,0.317,0.174,10,0.145,0.339,9.1,0.636,100,10534
2022-07-08 23:00:00,0.168,11.3,0.32,0.174,10,0.146,0.339,9.2,0.635,100,10524
2022-07-09 00:00:00,0.168,11.2,0.322,0.174,10,0.145,0.338,9.2,0.634,100,10509
2022-07-09 01:00:00,0.168,11,0.322,0.173,10,0.144,0.338,9.2,0.634,100,10496
2022-07-09 02:00:00,0.168,10.8,0.32,0.173,9.9,0.146,0.338,9.2,0.632,100,10482
2022-07-09 03:00:00,0.168,10.6,0.32,0.173,9.9,0.145,0.338,9.2,0.632,100,10464
2022-07-09 04:00:00,0.168,10.4,0.321,0.173,9.8,0.144,0.338,9.2,0.634,100,10455
2022-07-09 05:00:00,0.168,10.3,0.321,0.173,9.7,0.143,0.338,9.2,0.632,100,10446
2022-07-09 06:00:00,0.168,10.1,0.321,0.173,9.6,0.143,0.338,9.1,0.631,100,10440
2022-07-09 07:00:00,0.168,10,0.32,0.173,9.5,0.142,0.338,9.1,0.63,100,10432
2022-07-09 08:00:00,0.168,9.9,0.32,0.173,9.4,0.143,0.338,9,0.63,100,10432
2022-07-09 09:00:00,0.167,9.8,0.32,0.173,9.4,0.144,0.338,9,0.629,100,10434
2022-07-09 10:00:00,0.167,9.9,0.32,0.173,9.3,0.143,0.338,9,0.627,100,10452
2022-07-09 11:00:00,0.167,10.1,0.321,0.172,9.3,0.141,0.337,8.9,0.626,100,10474
2022-07-09 12:00:00,0.166,10.4,0.321,0.172,9.3,0.141,0.336,8.9,0.623,100,10503
2022-07-09 13:00:00,0.166,10.6,0.321,0.171,9.4,0.142,0.336,8.9,0.621,100,10520
2022-07-09 14:00:00,0.165,10.9,0.321,0.171,9.5,0.141,0.335,8.9,0.618,100,10533
2022-07-09 15:00:00,0.165,11.1,0.319,0.17,9.6,0.141,0.334,8.9,0.617,100,10544
2022-07-09 16:00:00,0.165,11.4,0.319,0.17,9.7,0.14,0.333,9,0.613,100,10544
2022-07-09 17:00:00,0.164,11.6,0.319,0.169,9.8,0.14,0.333,9,0.614,100,10551
2022-07-09 18:00:00,0.164,11.7,0.315,0.168,10,0.138,0.332,9.1,0.613,100,10559
2022-07-09 19:00:00,0.164,11.8,0.316,0.168,10.1,0.138,0.331,9.2,0.609,100,10560
2022-07-09 20:00:00,0.163,11.8,0.316,0.167,10.2,0.138,0.331,9.2,0.607,100,10560
2022-07-09 21:00:00,0.163,11.8,0.318,0.167,10.2,0.137,0.33,9.3,0.607,100,10555
2022-07-09 22:00:00,0.163,11.8,0.316,0.167,10.3,0.136,0.33,9.3,0.604,100,10543
2022-07-09 23:00:00,0.163,11.6,0.317,0.166,10.3,0.138,0.33,9.4,0.604,100,10537
2022-07-10 00:00:00,0.163,11.5,0.318,0.166,10.3,0.138,0.329,9.4,0.605,100,10525
2022-07-10 01:00:00,0.163,11.3,0.318,0.166,10.3,0.138,0.329,9.4,0.603,100,10509
2022-07-10 02:00:00,0.163,11.1,0.318,0.166,10.2,0.138,0.329,9.4,0.602,100,10493
2022-07-10 03:00:00,0.163,10.9,0.318,0.166,10.2,0.137,0.329,9.4,0.603,100,10481
2022-07-10 04:00:00,0.163,10.7,0.317,0.166,10.1,0.138,0.329,9.4,0.603,100,10465
2022-07-10 05:00:00,0.163,10.5,0.318,0.166,10,0.137,0.329,9.4,0.603,100,10452
2022-07-10 06:00:00,0.163,10.3,0.318,0.166,9.9,0.136,0.329,9.3,0.604,100,10439
2022-07-10 07:00:00,0.163,10.1,0.316,0.166,9.8,0.137,0.329,9.3,0.601,100,10426
2022-07-10 08:00:00,0.163,10,0.318,0.166,9.6,0.137,0.33,9.2,0.601,100,10423
2022-07-10 09:00:00,0.163,9.8,0.317,0.166,9.6,0.137,0.329,9.2,0.601,100,10423
2022-07-10 10:00:00,0.163,9.8,0.317,0.166,9.5,0.136,0.329,9.1,0.599,100,10439
2022-07-10 11:00:00,0.163,10,0.318,0.166,9.4,0.136,0.328,9.1,0.597,100,10456
2022-07-10 12:00:00,0.162,10.2,0.316,0.165,9.4,0.135,0.328,9.1,0.595,100,10472
2022-07-10 13:00:00,0.162,10.4,0.315,0.165,9.4,0.134,0.327,9,0.594,100,10486
2022-07-10 14:00:00,0.162,10.6,0.316,0.164,9.5,0.132,0.327,9,0.593,100,10499
2022-07-10 15:00:00,0.161,10.8,0.316,0.164,9.6,0.132,0.326,9,0.59,100,10513
2022-07-10 16:00:00,0.161,11,0.315,0.163,9.6,0.132,0.325,9,0.587,100,10523
2022-07-10 17:00:00,0.161,11.2,0.316,0.163,9.7,0.131,0.325,9.1,0.584,100,10525
2022-07-10 18:00:00,0.16,11.3,0.316,0.162,9.8,0.132,0.324,9.1,0.583,100,10528
2022-07-10 19:00:00,0.16,11.4,0.316,0.162,9.9,0.131,0.324,9.2,0.58,100,10530
2022-07-10 20:00:00,0.16,11.4,0.316,0.161,10,0.129,0.323,9.2,0.579,100,10528
2022-07-10 21:00:00,0.16,11.4,0.316,0.161,10,0.128,0.322,9.3,0.577,100,10527
2022-07-10 22:00:00,0.16,11.3,0.315,0.161,10.1,0.128,0.322,9.3,0.577,100,10526
2022-07-10 23:00:00,0.16,11.2,0.316,0.16,10.1,0.128,0.322,9.3,0.576,100,10515
2022-07-11 00:00:00,0.159,11,0.314,0.16,10.1,0.128,0.322,9.3,0.573,100,10509
2022-07-11 01:00:00,0.159,10.9,0.313,0.16,10,0.129,0.321,9.3,0.573,100,10496
2022-07-11 02:00:00,0.16,10.8,0.316,0.16,10,0.128,0.321,9.3,0.574,100,10487
2022-07-11 03:00:00,0.159,10.6,0.315,0.16,9.9,0.129,0.321,9.3,0.574,100,10478
2022-07-11 04:00:00,0.159,10.5,0.313,0.16,9.9,0.129,0.321,9.3,0.572,100,10471
2022-07-11 05:00:00,0.159,10.3,0.314,0.16,9.8,0.127,0.321,9.3,0.571,100,10468
2022-07-11 06:00:00,0.159,10.2,0.313,0.16,9.7,0.128,0.321,9.2,0.57,100,10464
2022-07-11 07:00:00,0.159,10.1,0.314,0.16,9.6,0.129,0.321,9.2,0.57,100,10458
2022-07-11 08:00:00,0.159,10,0.314,0.16,9.6,0.128,0.321,9.2,0.569,100,10455
2022-07-11 09:00:00,0.159,10,0.313,0.16,9.5,0.128,0.321,9.1,0.569,100,10460
2022-07-11 10:00:00,0.159,10,0.314,0.159,9.5,0.127,0.32,9.1,0.569,100,10477
2022-07-11 11:00:00,0.158,10.3,0.314,0.159,9.4,0.128,0.32,9.1,0.566,100,10494
2022-07-11 12:00:00,0.158,10.6,0.312,0.159,9.5,0.126,0.319,9.1,0.564,100,10515
2022-07-11 13:00:00,0.158,10.8,0.312,0.158,9.6,0.125,0.318,9.1,0.562,100,10537
2022-07-11 14:00:00,0.157,11.1,0.313,0.158,9.6,0.125,0.318,9.1,0.56,100,10550
2022-07-11 15:00:00,0.157,11.4,0.314,0.157,9.8,0.123,0.317,9.1,0.558,100,10568
2022-07-11 16:00:00,0.156,11.8,0.316,0.157,9.9,0.123,0.316,9.2,0.556,100,10581
2022-07-11 17:00:00,0.156,12.1,0.315,0.156,10.1,0.122,0.316,9.2,0.553,100,10594
2022-07-11 18:00:00,0.156,12.4,0.316,0.156,10.2,0.123,0.315,9.3,0.551,100,10599
2022-07-11 19:00:00,0.155,12.4,0.316,0.155,10.4,0.122,0.314,9.4,0.551,100,10600
2022-07-11 20:00:00,0.155,12.5,0.317,0.155,10.5,0.12,0.314,9.4,0.549,100,10601
2022-07-11 21:00:00,0.155,12.5,0.317,0.154,10.6,0.12,0.313,9.5,0.548,100,10600
2022-07-11 22:00:00,0.155,12.4,0.316,0.154,10.7,0.119,0.313,9.6,0.545,100,10591
2022-07-11 23:00:00,0.155,12.4,0.314,0.154,10.8,0.118,0.313,9.7,0.544,100,10583
2022-07-12 00:00:00,0.155,12.2,0.314,0.154,10.8,0.119,0.312,9.7,0.541,100,10578
2022-07-12 01:00:00,0.155,12.1,0.313,0.153,10.8,0.121,0.312,9.7,0.543,100,10572
2022-07-12 02:00:00,0.155,12,0.314,0.153,10.7,0.119,0.312,9.7,0.543,100,10566
2022-07-12 03:00:00,0.155,11.9,0.315,0.153,10.7,0.121,0.312,9.7,0.542,100,10561
2022-07-12 04:00:00,0.154,11.8,0.312,0.153,10.7,0.119,0.312,9.7,0.541,100,10556
2022-07-12 05:00:00,0.154,11.7,0.311,0.153,10.6,0.118,0.312,9.7,0.54,100,10553
2022-07-12 06:00:00,0.154,11.6,0.31,0.153,10.6,0.118,0.311,9.7,0.54,100,10549
2022-07-12 07:00:00,0.154,11.5,0.31,0.153,10.5,0.119,0.311,9.7,0.54,100,10540
2022-07-12 08:00:00,0.154,11.4,0.31,0.153,10.5,0.119,0.311,9.7,0.539,100,10539
2022-07-12 09:00:00,0.154,11.4,0.31,0.152,10.4,0.118,0.311,9.7,0.539,100,10531
2022-07-12 10:00:00,0.154,11.4,0.311,0.152,10.4,0.118,0.31,9.7,0.537,100,10530
2022-07-12 11:00:00,0.154,11.6,0.31,0.152,10.4,0.118,0.31,9.6,0.534,100,10542
2022-07-12 12:00:00,0.153,11.8,0.312,0.151,10.4,0.118,0.309,9.6,0.531,100,10561
2022-07-12 13:00:00,0.153,12.1,0.313,0.151,10.5,0.117,0.308,9.6,0.53,100,10577
2022-07-12 14:00:00,0.152,12.3,0.315,0.15,10.6,0.116,0.308,9.7,0.528,100,10596
2022-07-12 15:00:00,0.152,12.6,0.315,0.15,10.6,#N/A,0.307,9.7,0.528,100,10606
2022-07-12 16:00:00,0.151,13,0.314,0.15,10.8,#N/A,0.306,9.8,0.525,100,10619
2022-07-12 17:00:00,0.151,13.3,0.315,0.149,11,#N/A,0.305,9.8,0.522,100,10628
2022-07-12 18:00:00,0.151,13.5,0.314,0.149,11.1,#N/A,0.305,9.9,0.519,100,10632
2022-07-12 19:00:00,0.15,13.6,0.313,0.148,11.3,#N/A,0.304,10,0.518,100,10635
2022-07-12 20:00:00,0.15,13.6,0.313,0.148,11.4,#N/A,0.303,10,0.517,100,10630
2022-07-12 21:00:00,0.15,13.6,#N/A,0.147,11.5,#N/A,0.303,10.1,0.514,100,10626
2022-07-12 22:00:00,0.15,13.5,#N/A,0.147,11.6,#N/A,0.302,10.2,0.512,100,10622
2022-07-12 23:00:00,0.15,13.4,#N/A,0.147,11.6,#N/A,0.302,10.2,0.512,100,10610
2022-07-13 00:00:00,0.15,13.2,#N/A,0.146,11.6,#N/A,0.302,10.3,0.512,100,10598
2022-07-13 01:00:00,0.15,13.1,#N/A,0.146,11.6,#N/A,0.301,10.3,0.513,100,10588
2022-07-13 02:00:00,0.15,12.9,#N/A,0.146,11.5,#N/A,0.301,10.3,0.513,100,10575
2022-07-13 03:00:00,0.15,12.7,#N/A,0.146,11.5,#N/A,0.301,10.3,0.511,100,10563
2022-07-13 04:00:00,0.15,12.5,#N/A,0.146,11.4,#N/A,0.301,10.3,0.508,100,10551
